id,name,grade,enhancement,maximum,minimum,price,count
22348,[Berserker] Gavi Regan Helmet,4,0,36300000,33600000,36300000,0
22349,[Berserker] Gavi Regan Armor,4,0,145000000,134000000,144000000,0
22350,[Berserker] Marine Romance Hat,4,0,36300000,31300000,33800000,0
22351,[Berserker] Marine Romance Clothes,4,0,87500000,76000000,82000000,0
22352,[Berserker] Marine Romance Gloves,4,0,29100000,25100000,27100000,0
22353,[Berserker] Marine Romance Shoes,4,0,29100000,25100000,27100000,0
22354,[Berserker] Grave Keeper Hat,4,0,25500000,22100000,23800000,0
22355,[Berserker] Grave Keeper Clothes,4,0,81500000,70500000,76000000,0
22356,[Berserker] Grave Keeper Gloves,4,0,20500000,17700000,19100000,0
22357,[Berserker] Pila Fe Outlaw Hat,4,0,35600000,30800000,33200000,0
22358,[Berserker] Pila Fe Outlaw Clothes,4,0,142000000,124000000,133000000,0
22362,[Berserker] Gavi Regan Iron Buster,4,0,65500000,61000000,65500000,0
22363,[Berserker] Gavi Regan Axe,4,0,54500000,50500000,54500000,0
22364,[Berserker] Gavi Regan Ornamental Knot,4,0,32700000,30100000,32500000,0
22365,[Berserker] BD9 Iron Buster,4,0,65500000,61000000,65500000,0
22366,[Berserker] BD9 Axe,4,0,54500000,50500000,54500000,0
22367,[Berserker] Bolyn Iron Buster,4,0,65500000,57500000,62000000,0
22368,[Berserker] Bolyn Axe,4,0,54500000,47200000,51000000,0
22369,[Berserker] Gotha Rensa Iron Buster,4,0,65500000,61000000,65500000,0
22370,[Berserker] Gotha Rensa Axe,4,0,54500000,49100000,53000000,0
22371,[Berserker] Red Robe Axe,4,0,50500000,43900000,47400000,0
22372,[Berserker] Karlstein Axe,4,0,49600000,42800000,46200000,0
22374,[Berserker] Kibelius Axe,4,0,54500000,50500000,54500000,0
22375,[Berserker] Epheria Marine Axe,4,0,53500000,46200000,49900000,0
22379,[Berserker] Cantusa Axe,4,0,20100000,17300000,18700000,0
22381,[Berserker] Acher Guard Axe,4,0,20800000,18000000,19400000,0
22382,[Berserker] Tantu Iron Buster,4,0,65500000,61000000,65500000,0
22383,[Berserker] Tantu Axe,4,0,54500000,50500000,54500000,0
22386,[Berserker] Red Robe Ornamental Knot,4,0,30500000,26300000,28400000,0
22387,[Berserker] Karlstein Ornamental Knot,4,0,30500000,26300000,28400000,0
22389,[Berserker] Kibelius Ornamental Knot,4,0,32700000,30300000,32700000,0
22390,[Berserker] Epheria Marine Ornamental Knot,4,0,32700000,28400000,30600000,0
22394,[Berserker] Cantusa Ornamental Knot,4,0,12400000,10800000,11600000,0
22396,[Berserker] Acher Guard Ornamental Knot,4,0,12900000,11100000,12000000,0
22397,[Berserker] Tantu Ornamental Knot,4,0,32700000,30300000,32700000,0
22398,[Berserker] Gotha Rensa Ornamental Knot,4,0,32700000,30300000,32700000,0
22399,[Berserker] Bolyn Ornamental Knot,4,0,32700000,28500000,30800000,0
22400,[Berserker] BD9 Ornamental Knot,4,0,32700000,30300000,32700000,0
22401,[Tamer] Tyrie Helmet,4,0,36200000,31200000,33700000,0
22402,[Tamer] Tyrie Armor,4,0,87500000,76000000,82000000,0
22403,[Tamer] Tyrie Gloves,4,0,29000000,25000000,27000000,0
22404,[Tamer] Tyrie Shoes (Long),4,0,29000000,25000000,27000000,0
22405,[Tamer] Tyrie Shoes (Short),4,0,29000000,25000000,27000000,0
22406,[Tamer] Karlstein Hat,4,0,33200000,28600000,30900000,0
22407,[Tamer] Karlstein Armor,4,0,106000000,92000000,99000000,0
22408,[Tamer] Karlstein Shoes,4,0,26400000,22800000,24600000,0
22413,[Tamer] Kibelius Helmet,4,0,36300000,33600000,36300000,0
22414,[Tamer] Kibelius Divinus Armor,4,0,116000000,108000000,116000000,0
22415,[Tamer] Kibelius Shoes,4,0,29100000,27000000,29100000,0
22416,[Tamer] Epheria Marine Helmet,4,0,36300000,33600000,36300000,0
22417,[Tamer] Epheria Marine Armor,4,0,116000000,108000000,116000000,0
22418,[Tamer] Epheria Marine Shoes,4,0,29100000,26700000,28800000,0
22429,[Tamer] Bloody Dress,4,0,123000000,111000000,120000000,0
22430,[Tamer] Bloody Gloves,4,0,29100000,26700000,28800000,0
22431,[Tamer] Bloody Shoes,4,0,29100000,26700000,28800000,0
22434,[Tamer] Acher Guard Helmet,4,0,26900000,23300000,25100000,0
22435,[Tamer] Acher Guard Armor,4,0,106000000,92500000,99500000,0
22436,[Tamer] Noel Hat,4,0,36300000,33600000,36300000,0
22437,[Tamer] Noel Clothes,4,0,116000000,108000000,116000000,0
22438,[Tamer] Noel Shoes,4,0,29100000,27000000,29100000,0
22439,[Tamer] Daru Helmet,4,0,36300000,33600000,36300000,0
22440,[Tamer] Daru Armor,4,0,116000000,108000000,116000000,0
22441,[Tamer] Daru Shoes,4,0,29100000,27000000,29100000,0
22442,[Tamer] White Dragon Helmet,4,0,36300000,33600000,36300000,0
22443,[Tamer] White Dragon Armor,4,0,116000000,108000000,116000000,0
22444,[Tamer] White Dragon Shoes,4,0,29100000,27000000,29100000,0
22445,[Tamer] New Year Hanbok Hat,4,0,21500000,18500000,20000000,0
22446,[Tamer] New Year Hanbok Clothes,4,0,68000000,59000000,63500000,0
22447,[Tamer] New Year Hanbok Shoes,4,0,17200000,14800000,16000000,0
22453,[Tamer] Karin Helmet,4,0,36300000,33600000,36300000,0
22454,[Tamer] Karin Armor,4,0,145000000,135000000,145000000,0
22455,[Tamer] Marine Romance Hat,4,0,36300000,33600000,36300000,0
22456,[Tamer] Marine Romance Clothes,4,0,116000000,108000000,116000000,0
22457,[Tamer] Marine Romance Shoes,4,0,29100000,26200000,28300000,0
22458,[Tamer] Fairy Jackie Headdress,4,0,36300000,31600000,34100000,0
22459,[Tamer] Fairy Jackie Clothes,4,0,87500000,78500000,84500000,0
22460,[Tamer] Fairy Jackie Gloves,4,0,29100000,25500000,27500000,0
22461,[Tamer] Fairy Jackie Shoes,4,0,29100000,25500000,27500000,0
22462,[Tamer] Pila Fe Outlaw Hat,4,0,36300000,31300000,33800000,0
22463,[Tamer] Pila Fe Outlaw Clothes,4,0,116000000,100000000,108000000,0
22464,[Tamer] Pila Fe Outlaw Shoes,4,0,29100000,25100000,27100000,0
22465,[Tamer] Karin Celestial Bo Staff,4,0,65500000,61000000,65500000,0
22466,[Tamer] Karin Shortsword,4,0,54500000,50500000,54500000,0
22469,[Tamer] White Dragon Celestial Bo Staff,4,0,65500000,61000000,65500000,0
22470,[Tamer] White Dragon Shortsword,4,0,54500000,50500000,54500000,0
22471,[Tamer] Tyrie Shortsword,4,0,54500000,47700000,51500000,0
22472,[Tamer] Karlstein Shortsword,4,0,49200000,42400000,45800000,0
22474,[Tamer] Kibelius Shortsword,4,0,54500000,50500000,54500000,0
22475,[Tamer] Epheria Marine Shortsword,4,0,54500000,50500000,54500000,0
22481,[Tamer] Acher Guard Shortsword,4,0,40000000,34600000,37300000,0
22482,[Tamer] Daru Celestial Bo Staff,4,0,65500000,61000000,65500000,0
22483,[Tamer] Daru Shortsword,4,0,54500000,50500000,54500000,0
22486,[Tamer] Tyrie Trinket,4,0,32400000,28000000,30200000,0
22487,[Tamer] Karlstein Trinket,4,0,29700000,25700000,27700000,0
22489,[Tamer] Kibelius Trinket,4,0,32700000,30300000,32700000,0
22490,[Tamer] Epheria Marine Trinket,4,0,32700000,30300000,32700000,0
22496,[Tamer] Acher Guard Trinket,4,0,24100000,20900000,22500000,0
22497,[Tamer] Daru Trinket,4,0,32700000,30300000,32700000,0
22498,[Tamer] White Dragon Trinket,4,0,32700000,30300000,32700000,0
22500,[Tamer] Karin Short Trinket,4,0,32700000,30300000,32700000,0
22501,[Musa] Red Robe Helmet,4,0,23700000,20500000,22100000,0
22502,[Musa] Red Robe Armor,4,0,95000000,82000000,88500000,0
22503,[Musa] Karlstein Hat,4,0,33900000,29300000,31600000,0
22504,[Musa] Karlstein Armor,4,0,135000000,117000000,126000000,0
22508,[Musa] Kibelius Helmet,4,0,36300000,33600000,36300000,0
22509,[Musa] Kibelius Divinus Armor,4,0,116000000,108000000,116000000,0
22510,[Musa] Kibelius Shoes,4,0,29100000,26900000,29000000,0
22511,[Musa] Epheria Marine Helmet,4,0,23600000,20400000,22000000,0
22512,[Musa] Epheria Marine Armor,4,0,75500000,65500000,70500000,0
22513,[Musa] Epheria Marine Shoes,4,0,18900000,16300000,17600000,0
22522,[Musa] Cantusa Helmet,4,0,15300000,13300000,14300000,0
22523,[Musa] Cantusa Armor,4,0,48900000,42100000,45500000,0
22525,[Musa] Cantusa Shoes,4,0,12200000,10600000,11400000,0
22527,[Musa] Bloody Suit,4,0,63000000,55000000,59000000,0
22529,[Musa] Acher Guard Helmet,4,0,21800000,18800000,20300000,0
22530,[Musa] Acher Guard Armor,4,0,86500000,74500000,80500000,0
22531,[Musa] Noel Hat,4,0,22100000,19100000,20600000,0
22532,[Musa] Noel Clothes,4,0,88000000,76000000,82000000,0
22533,[Musa] New Year Hanbok Hat,4,0,13500000,11700000,12600000,0
22534,[Musa] New Year Hanbok Clothes,4,0,54000000,46800000,50500000,0
22535,[Musa] Western Frontiers Helmet,4,0,36300000,33600000,36300000,0
22536,[Musa] Western Frontiers Armor,4,0,145000000,135000000,145000000,0
22542,[Musa] Bolyn Armor,4,0,181000000,157000000,169000000,0
22543,[Musa] Palgong Helmet,4,0,36300000,33600000,36300000,0
22544,[Musa] Palgong Armor,4,0,145000000,135000000,145000000,0
22546,[Musa] Gavi Regan Helmet,4,0,36300000,33600000,36300000,0
22547,[Musa] Gavi Regan Armor,4,0,145000000,135000000,145000000,0
22548,[Musa] Marine Romance Hat,4,0,29200000,25200000,27200000,0
22549,[Musa] Marine Romance Clothes,4,0,70000000,61000000,65500000,0
22550,[Musa] Marine Romance Gloves,4,0,23400000,20200000,21800000,0
22551,[Musa] Marine Romance Shoes,4,0,23400000,20200000,21800000,0
22552,[Musa] Grave Keeper Hat,4,0,22500000,19500000,21000000,0
22553,[Musa] Grave Keeper Clothes,4,0,72500000,62500000,67500000,0
22554,[Musa] Grave Keeper Gloves,4,0,17800000,15400000,16600000,0
22555,[Musa] Pila Fe Outlaw Hat,4,0,33800000,29200000,31500000,0
22556,[Musa] Pila Fe Outlaw Clothes,4,0,135000000,117000000,126000000,0
22557,[Musa] Blue Tiger Helmet,4,0,36300000,33600000,36300000,0
22558,[Musa] Blue Tiger Armor,4,0,87500000,81000000,87500000,0
22559,[Musa] Blue Tiger Gloves,4,0,29100000,26900000,29000000,0
22560,[Musa] Blue Tiger Shoes,4,0,29100000,26900000,29000000,0
22563,[Musa] Gavi Regan Crescent Blade,4,0,65500000,61000000,65500000,0
22564,[Musa] Gavi Regan Blade,4,0,54500000,50500000,54500000,0
22565,[Musa] Gavi Regan Horn Bow,4,0,32700000,30300000,32700000,0
22566,[Musa] Palgong Crescent Blade,4,0,65500000,61000000,65500000,0
22567,[Musa] Palgong Blade,4,0,54500000,50500000,54500000,0
22568,[Musa] Bolyn Crescent Blade,4,0,63500000,55500000,59500000,0
22569,[Musa] Bolyn Blade,4,0,52500000,45600000,49200000,0
22570,[Musa] Western Frontiers Crescent Blade,4,0,65500000,61000000,65500000,0
22571,[Musa] Red Robe Blade,4,0,34700000,29900000,32300000,0
22572,[Musa] Karlstein Blade,4,0,50500000,43900000,47400000,0
22574,[Musa] Kibelius Blade,4,0,54500000,50500000,54500000,0
22575,[Musa] Epheria Marine Blade,4,0,34600000,29800000,32200000,0
22579,[Musa] Cantusa Blade,4,0,22400000,19400000,20900000,0
22581,[Musa] Acher Guard Blade,4,0,32200000,27800000,30000000,0
22582,[Musa] Western Frontiers Blade,4,0,54500000,50500000,54500000,0
22586,[Musa] Red Robe Horn Bow,4,0,21200000,18400000,19800000,0
22587,[Musa] Karlstein Horn Bow,4,0,30600000,26400000,28500000,0
22589,[Musa] Kibelius Horn Bow,4,0,32700000,30300000,32700000,0
22590,[Musa] Epheria Marine Horn Bow,4,0,21200000,18400000,19800000,0
22594,[Musa] Cantusa Horn Bow,4,0,13700000,11900000,12800000,0
22596,[Musa] Acher Guard Horn Bow,4,0,19500000,16900000,18200000,0
22597,[Musa] Western Frontiers Horn Bow,4,0,32700000,30300000,32700000,0
22599,[Musa] Bolyn Horn Bow,4,0,32700000,28300000,30500000,0
22600,[Musa] Palgong Horn Bow,4,0,32700000,30300000,32700000,0
22601,[Valkyrie] Tyrie Helmet,4,0,36300000,33500000,36200000,0
22602,[Valkyrie] Tyrie Armor,4,0,87500000,80500000,86500000,0
22603,[Valkyrie] Tyrie Gloves,4,0,29100000,26000000,28100000,0
22604,[Valkyrie] Tyrie Shoes (Long),4,0,29100000,25900000,28000000,0
22605,[Valkyrie] Tyrie Shoes (Short),4,0,29100000,26000000,28100000,0
22606,[Valkyrie] Karlstein Hat,4,0,36300000,33500000,36200000,0
22607,[Valkyrie] Karlstein Armor,4,0,116000000,108000000,116000000,0
22608,[Valkyrie] Karlstein Shoes,4,0,29100000,27000000,29100000,0
22613,[Valkyrie] Kibelius Helmet,4,0,36300000,33600000,36300000,0
22614,[Valkyrie] Kibelius Divinus Armor,4,0,116000000,108000000,116000000,0
22615,[Valkyrie] Kibelius Shoes,4,0,29100000,27000000,29100000,0
22616,[Valkyrie] Epheria Marine Helmet,4,0,36300000,33500000,36200000,0
22617,[Valkyrie] Epheria Marine Armor,4,0,116000000,107000000,115000000,0
22618,[Valkyrie] Epheria Marine Shoes,4,0,29100000,26900000,29000000,0
22629,[Valkyrie] Bloody Dress,4,0,88000000,76000000,82000000,0
22630,[Valkyrie] Bloody Gloves,4,0,20700000,17900000,19300000,0
22631,[Valkyrie] Bloody Shoes,4,0,20700000,17900000,19300000,0
22633,[Valkyrie] Clead Helmet,4,0,32600000,28200000,30400000,0
22634,[Valkyrie] Clead Armor,4,0,131000000,113000000,122000000,0
22638,[Valkyrie] Acher Guard Helmet,4,0,36300000,33600000,36300000,0
22639,[Valkyrie] Acher Guard Armor,4,0,116000000,108000000,116000000,0
22640,[Valkyrie] Acher Guard Shoes,4,0,29100000,27000000,29100000,0
22641,[Valkyrie] Noel Hat,4,0,26000000,22400000,24200000,0
22642,[Valkyrie] Noel Clothes,4,0,82500000,71500000,77000000,0
22643,[Valkyrie] Noel Shoes,4,0,19800000,17200000,18500000,0
22644,[Valkyrie] Kylia Helmet,4,0,36300000,33400000,36100000,0
22645,[Valkyrie] Kylia Armor,4,0,116000000,107000000,115000000,0
22646,[Valkyrie] Kylia Shoes,4,0,29100000,27000000,29100000,0
22650,[Valkyrie] New Year Hanbok Hat,4,0,36300000,31300000,33800000,0
22652,[Valkyrie] New Year Hanbok Shoes,4,0,29100000,25100000,27100000,0
22653,[Valkyrie] Enslar Helmet,4,0,36300000,33600000,36300000,0
22654,[Valkyrie] Enslar Armor,4,0,116000000,108000000,116000000,0
22655,[Valkyrie] Enslar Shoes,4,0,29100000,27000000,29100000,0
22658,[Valkyrie] Karin Helmet,4,0,36300000,31300000,33800000,0
22659,[Valkyrie] Karin Armor,4,0,145000000,125000000,135000000,0
22660,[Valkyrie] Fallen Garzar Helmet,4,0,36300000,33600000,36300000,0
22661,[Valkyrie] Fallen Garzar Armor,4,0,116000000,108000000,116000000,0
22662,[Valkyrie] Fallen Garzar Shoes,4,0,29100000,27000000,29100000,0
22663,[Valkyrie] Marine Romance Hat,4,0,36300000,33600000,36300000,0
22664,[Valkyrie] Fallen Garzar Shield,4,0,32700000,30100000,32500000,0
22665,[Valkyrie] Fallen Garzar Lancia,4,0,65500000,60000000,64500000,0
22666,[Valkyrie] Fallen Garzar Longsword,4,0,54500000,50500000,54500000,0
22667,[Valkyrie] Karin Lancia,4,0,65500000,56500000,61000000,0
22668,[Valkyrie] Karin Longsword,4,0,54000000,46800000,50500000,0
22671,[Valkyrie] Tyrie Longsword,4,0,54500000,50000000,54000000,0
22672,[Valkyrie] Karlstein Longsword,4,0,54500000,50500000,54500000,0
22674,[Valkyrie] Kibelius Longsword,4,0,54500000,50500000,54500000,0
22675,[Valkyrie] Epheria Marine Longsword,4,0,54500000,49500000,53500000,0
22680,[Valkyrie] Clead Longsword,4,0,47800000,41200000,44500000,0
22681,[Valkyrie] Acher Guard Longsword,4,0,54500000,50500000,54500000,0
22682,[Valkyrie] Kylia Longsword,4,0,54500000,50000000,54000000,0
22684,[Valkyrie] Enslar Lancia,4,0,65500000,61000000,65500000,0
22685,[Valkyrie] Enslar Longsword,4,0,54500000,50500000,54500000,0
22686,[Valkyrie] Tyrie Shield,4,0,32700000,30100000,32500000,0
22687,[Valkyrie] Karlstein Shield,4,0,32700000,30200000,32600000,0
22689,[Valkyrie] Kibelius Shield,4,0,32700000,30300000,32700000,0
22690,[Valkyrie] Epheria Marine Shield,4,0,32700000,30300000,32700000,0
22695,[Valkyrie] Clead Shield,4,0,29500000,25500000,27500000,0
22696,[Valkyrie] Acher Guard Shield,4,0,32700000,30300000,32700000,0
22697,[Valkyrie] Kylia Shield,4,0,32700000,30300000,32700000,0
22699,[Valkyrie] Enslar Shield,4,0,32700000,30300000,32700000,0
22700,[Valkyrie] Karin Shield,4,0,32700000,28300000,30500000,0
22701,[Maehwa] Tyrie Helmet,4,0,35900000,30900000,33400000,0
22702,[Maehwa] Tyrie Armor,4,0,86000000,74000000,80000000,0
22703,[Maehwa] Tyrie Gloves,4,0,28500000,24700000,26600000,0
22704,[Maehwa] Tyrie Shoes (Long),4,0,28500000,24700000,26600000,0
22705,[Maehwa] Tyrie Shoes (Short),4,0,28500000,24700000,26600000,0
22706,[Maehwa] Karlstein Hat,4,0,36300000,33100000,35700000,0
22707,[Maehwa] Karlstein Armor,4,0,116000000,106000000,114000000,0
22708,[Maehwa] Karlstein Shoes,4,0,29100000,27000000,29100000,0
22713,[Maehwa] Kibelius Helmet,4,0,36300000,33600000,36300000,0
22714,[Maehwa] Kibelius Divinus Armor,4,0,116000000,108000000,116000000,0
22715,[Maehwa] Kibelius Shoes,4,0,29100000,26700000,28800000,0
22716,[Maehwa] Epheria Marine Helmet,4,0,36300000,33600000,36300000,0
22717,[Maehwa] Epheria Marine Armor,4,0,116000000,108000000,116000000,0
22718,[Maehwa] Epheria Marine Shoes,4,0,29100000,26800000,28900000,0
22728,[Maehwa] Atanis Helmet,4,0,28100000,24300000,26200000,0
22729,[Maehwa] Atanis Armor,4,0,89000000,77000000,83000000,0
22730,[Maehwa] Atanis Shoes (Short),4,0,22100000,19100000,20600000,0
22732,[Maehwa] Bloody Dress,4,0,66000000,57000000,61500000,0
22733,[Maehwa] Bloody Gloves,4,0,15400000,13400000,14400000,0
22734,[Maehwa] Bloody Shoes,4,0,15400000,13400000,14400000,0
22737,[Maehwa] Acher Guard Helmet,4,0,36300000,33300000,36000000,0
22738,[Maehwa] Acher Guard Armor,4,0,145000000,134000000,144000000,0
22739,[Maehwa] Noel Hat,4,0,30700000,26500000,28600000,0
22740,[Maehwa] Noel Clothes,4,0,97000000,84000000,90500000,0
22741,[Maehwa] Noel Shoes,4,0,24600000,21200000,22900000,0
22742,[Maehwa] Trumpet Creepet Helmet,4,0,36300000,33600000,36300000,0
22743,[Maehwa] Trumpet Creepet Armor,4,0,87500000,81000000,87500000,0
22744,[Maehwa] Trumpet Creeper Gloves,4,0,29100000,26900000,29000000,0
22745,[Maehwa] Trumpet Creepet Shoes,4,0,29100000,26900000,29000000,0
22746,[Maehwa] New Year Hanbok Hat,4,0,25300000,21900000,23600000,0
22747,[Maehwa] New Year Hanbok Clothes,4,0,80500000,69500000,75000000,0
22748,[Maehwa] New Year Hanbok Shoes,4,0,20100000,17300000,18700000,0
22751,[Maehwa] Order of the Apricot Helmet,4,0,36300000,33600000,36300000,0
22752,[Maehwa] Order of the Apricot Armor,4,0,116000000,108000000,116000000,0
22753,[Maehwa] Order of the Apricot Shoes,4,0,29100000,27000000,29100000,0
22755,[Maehwa] Karin Helmet,4,0,36300000,31400000,33900000,0
22756,[Maehwa] Karin Armor,4,0,145000000,125000000,135000000,0
22757,[Maehwa] Marine Romance Hat,4,0,36300000,33600000,36300000,0
22758,[Maehwa] Marine Romance Clothes,4,0,116000000,108000000,116000000,0
22759,[Maehwa] Marine Romance Shoes,4,0,29100000,27000000,29100000,0
22760,[Maehwa] Blushing Maiden Helmet,4,0,36300000,33300000,36000000,0
22761,[Maehwa] Blushing Maiden Armor,4,0,87500000,81000000,87500000,0
22762,[Maehwa] Blushing Maiden Gloves,4,0,29100000,26700000,28800000,0
22763,[Maehwa] Blushing Maiden Shoes,4,0,29100000,26700000,28800000,0
22764,[Maehwa] Blushing Maiden Blade,4,0,54500000,50500000,54500000,0
22765,[Maehwa] Blushing Maiden Horn Bow,4,0,32700000,29900000,32300000,0
22766,[Maehwa] Blushing Maiden Kerispear,4,0,65500000,61000000,65500000,0
22767,[Maehwa] Karin Blade,4,0,54500000,47200000,51000000,0
22768,[Maehwa] Karin Kerispear,4,0,65500000,56500000,61000000,0
22771,[Maehwa] Tyrie Blade,4,0,53500000,46200000,49900000,0
22772,[Maehwa] Karlstein Blade,4,0,54500000,49500000,53500000,0
22774,[Maehwa] Kibelius Blade,4,0,54500000,50000000,54000000,0
22775,[Maehwa] Epheria Marine Blade,4,0,54500000,50500000,54500000,0
22779,[Maehwa] Atanis Blade,4,0,41600000,35800000,38700000,0
22781,[Maehwa] Acher Guard Blade,4,0,54500000,50000000,54000000,0
22782,[Maehwa] Trumpet Creeper Blade,4,0,54500000,50000000,54000000,0
22783,[Maehwa] Order of the Apricot Blade,4,0,54500000,50500000,54500000,0
22784,[Maehwa] Order of the Apricot Kerispear,4,0,65500000,61000000,65500000,0
22786,[Maehwa] Tyrie Horn Bow,4,0,32200000,27800000,30000000,0
22787,[Maehwa] Karlstein Horn Bow,4,0,32700000,29700000,32100000,0
22789,[Maehwa] Kibelius Horn Bow,4,0,32700000,30200000,32600000,0
22790,[Maehwa] Epheria Marine Horn Bow,4,0,32700000,30300000,32700000,0
22794,[Maehwa] Atanis Horn Bow,4,0,25000000,21600000,23300000,0
22796,[Maehwa] Acher Guard Horn Bow,4,0,32700000,29900000,32300000,0
22797,[Maehwa] Trumpet Creeper Horn Bow,4,0,32700000,30300000,32700000,0
22798,[Maehwa] Order of the Apricot Horn Bow,4,0,32700000,30300000,32700000,0
22799,[Maehwa] Karin Horn Bow,4,0,32600000,28200000,30400000,0
22801,[Wizard] Inquirer's Destiny Hat,4,0,36300000,33600000,36300000,0
22802,[Wizard] Inquirer's Destiny Robe,4,0,87500000,81000000,87500000,0
22803,[Wizard] Inquirer's Destiny Gloves,4,0,29100000,27000000,29100000,0
22804,[Wizard] Inquirer's Destiny Shoes,4,0,29100000,27000000,29100000,0
22816,[Wizard] Karlstein Hat,4,0,35000000,30200000,32600000,0
22817,[Wizard] Karlstein Armor,4,0,141000000,123000000,132000000,0
22818,[Wizard] Lahr Arcien Hat,4,0,36300000,31400000,33900000,0
22819,[Wizard] Lahr Arcien Robe,4,0,116000000,102000000,110000000,0
22821,[Wizard] Lahr Arcien Shoes,4,0,29100000,25300000,27300000,0
22822,[Wizard] Kibelius Hat,4,0,36300000,33600000,36300000,0
22823,[Wizard] Kibelius Divinus Robe,4,0,116000000,108000000,116000000,0
22824,[Wizard] Kibelius Shoes,4,0,29100000,27000000,29100000,0
22825,[Wizard] Epheria Marine Hat,4,0,18700000,16100000,17400000,0
22826,[Wizard] Epheria Marine Robe,4,0,59000000,51000000,55000000,0
22827,[Wizard] Epheria Marine Shoes,4,0,14900000,12900000,13900000,0
22828,[Wizard] Kibelius Robe,4,0,116000000,108000000,116000000,0
22834,[Wizard] Willow Breeze Robe,4,0,62000000,54000000,58000000,0
22835,[Wizard] Willow Breeze Shoes,4,0,10300000,8950000,9650000,0
22841,[Wizard] Cantusa Hat,4,0,35000000,30200000,32600000,0
22842,[Wizard] Cantusa Robe,4,0,110000000,95500000,103000000,0
22844,[Wizard] Cantusa Shoes,4,0,28000000,24200000,26100000,0
22846,[Wizard] Bloody Suit,4,0,69000000,60000000,64500000,0
22847,[Wizard] Cavaro Helmet,4,0,36300000,33600000,36300000,0
22848,[Wizard] Cavaro Armor,4,0,145000000,132000000,142000000,0
22851,[Wizard] Acher Guard Helmet,4,0,29000000,25000000,27000000,0
22852,[Wizard] Acher Guard Armor,4,0,116000000,100000000,108000000,0
22853,[Wizard] Noel Hat,4,0,22600000,19600000,21100000,0
22854,[Wizard] Noel Clothes,4,0,90000000,78000000,84000000,0
22857,[Wizard] New Year Hanbok Hat,4,0,13200000,11400000,12300000,0
22858,[Wizard] New Year Hanbok Clothes,4,0,52500000,45600000,49200000,0
22859,[Wizard] Amethyst Staff,4,0,49800000,43000000,46400000,0
22860,[Wizard] Amethyst Dagger,4,0,30100000,25900000,28000000,0
22871,[Wizard] Inquirer's Destiny Staff,4,0,54500000,50500000,54500000,0
22874,[Wizard] Karlstein Staff,4,0,53500000,46100000,49800000,0
22875,[Wizard] Lahr Arcien Staff,4,0,54500000,47700000,51500000,0
22876,[Wizard] Kibelius Staff,4,0,54500000,50500000,54500000,0
22877,[Wizard] Epheria Marine Staff,4,0,27300000,23500000,25400000,0
22881,[Wizard] Cantusa Staff,4,0,51500000,44700000,48300000,0
22883,[Wizard] Cavaro Staff,4,0,54500000,50000000,54000000,0
22884,[Wizard] Acher Guard Staff,4,0,43800000,37800000,40800000,0
22886,[Wizard] Inquirer's Destiny Dagger,4,0,32700000,30200000,32600000,0
22889,[Wizard] Karlstein Dagger,4,0,32700000,28300000,30500000,0
22890,[Wizard] Lahr Arcien Dagger,4,0,32700000,28300000,30500000,0
22891,[Wizard] Kibelius Dagger,4,0,32700000,30300000,32700000,0
22892,[Wizard] Epheria Marine Dagger,4,0,16700000,14500000,15600000,0
22896,[Wizard] Cantusa Dagger,4,0,31700000,27300000,29500000,0
22898,[Wizard] Cavaro Dagger,4,0,32700000,30300000,32700000,0
22899,[Wizard] Acher Guard Dagger,4,0,25900000,22300000,24100000,0
22901,[Witch] Dreaming Star Hat,4,0,36300000,33600000,36300000,0
22902,[Witch] Dreaming Star Robe,4,0,87500000,80500000,87000000,0
22903,[Witch] Dreaming Star Gloves,4,0,29100000,26800000,28900000,0
22904,[Witch] Dreaming Star Shoes,4,0,29100000,26800000,28900000,0
22918,[Witch] Karlstein Hat,4,0,36300000,33600000,36300000,0
22919,[Witch] Karlstein Armor,4,0,116000000,108000000,116000000,0
22920,[Witch] Karlstein Shoes,4,0,29100000,27000000,29100000,0
22921,[Witch] Lahr Arcien Hat W,4,0,36300000,32800000,35400000,0
22922,[Witch] Lahr Arcien Robe W,4,0,116000000,106000000,114000000,0
22924,[Witch] Lahr Arcien Shoes W,4,0,29100000,26300000,28400000,0
22925,[Witch] Kibelius Hat,4,0,36300000,33600000,36300000,0
22926,[Witch] Kibelius Divinus Robe,4,0,116000000,108000000,116000000,0
22927,[Witch] Kibelius Shoes,4,0,29100000,27000000,29100000,0
22928,[Witch] Puff Mini Hat,4,0,36300000,33600000,36300000,0
22929,[Witch] Puff Mini Robe,4,0,87500000,80000000,86000000,0
22930,[Witch] Puff Mini Gloves,4,0,29100000,26700000,28800000,0
22931,[Witch] Puff Mini Shoes,4,0,29100000,26700000,28800000,0
22932,[Witch] Epheria Marine Hat,4,0,36300000,33600000,36300000,0
22933,[Witch] Epheria Marine Robe,4,0,116000000,108000000,116000000,0
22934,[Witch] Epheria Marine Shoes,4,0,29100000,27000000,29100000,0
22935,[Witch] Kibelius Robe,4,0,116000000,108000000,116000000,0
22949,[Witch] Bloody Dress,4,0,123000000,113000000,122000000,0
22950,[Witch] Bloody Gloves,4,0,29100000,26800000,28900000,0
22971,[Witch] Dreaming Star Staff,4,0,54500000,50500000,54500000,0
22974,[Witch] Karlstein Staff,4,0,54500000,50500000,54500000,0
