id,name,grade,enhancement,maximum,minimum,price,count,totalTradeCount
24106,Straw Basket With Handles,0,0,66000,57000,61500,0,7329
24107,Two-Handled Basket,0,0,46100,39700,42900,10,5609
24108,Straw Pot,0,0,25300,22700,23600,97,13960
24109,Square Basket with Cover,0,0,208000,180000,194000,36,21576
24132,White Sheep Hide Cushion,0,0,270000,250000,270000,9,35889
24133,Red Sheep Hide Cushion,0,0,352000,326000,352000,19,54798
24134,Blue Sheep Hide Cushion,0,0,322000,298000,322000,0,31079
24144,Pan with a Fried Egg,0,0,8050,7500,7500,7745,2141
24145,Plate of Fish,0,0,2810,2620,2620,1231,22406
24146,Plate of Assorted Fruits,0,0,3160,2720,2940,39,34416
24147,Plate of Big Chunk of Meat,0,0,2810,2620,2620,10444,31555
24148,Plate of Chopped Meat,0,0,55000,51000,55000,0,136
24149,Plate of Soup,0,0,2810,2620,2620,384,23566
24151,Pot of Soup,0,0,2810,2620,2620,399,18561
24153,Plate of Turkey,0,0,2810,2620,2620,1609,27705
24155,Standing Beer Keg,0,0,2810,2620,2620,67,15752
24160,Long Neck Vase,0,0,26200,24100,26000,0,6114
24189,Map Cabinet,0,0,80000,74000,79500,0,3171
24193,Doll,0,0,231000,212000,229000,73,26396
24203,Round Pottery,0,0,300000,277000,299000,0,9101
24204,Quagmire Pottery,0,0,310000,285000,308000,0,9783
24205,Long Pottery,0,0,307000,284000,307000,0,8225
24206,Ruby Gourd-Shaped Bottle,0,0,2950000,2690000,2900000,0,7182
24207,Fancy Sapphire Vase,0,0,4200000,3810000,4110000,38,6787
24208,Emerald Gourd-Shaped Bottle,0,0,3170000,2940000,3170000,0,2057
24209,Fancy Topaz Kettle,0,0,3400000,3130000,3380000,0,2074
24210,Beautiful Opal Vase,0,0,5750000,4950000,5350000,84,8984
24211,Golden Hand Vase,0,0,5900000,5450000,5850000,0,3966
24212,Imperial Platinum Kettle,0,0,6250000,5650000,6100000,6,9333
24213,Ancient Artifact China,1,0,19600000,17700000,19100000,0,1
24214,Ancient Artifact Pot,1,0,4020000,3460000,3740000,22,17159
24217,Loria's Hand Mirror,0,0,540000,495000,535000,0,21266
24218,Onion Pickle Jar,0,0,1170000,1090000,1170000,0,785
24219,Olive Pickle Jar,0,0,1010000,935000,1010000,0,474
24220,Green Herb Pot,0,0,148000,138000,138000,84,12831
24221,Florin Dawn Wall Carpet,0,0,1140000,1060000,1140000,0,3134
24222,Florin Autumn Leaves Wall Carpet,0,0,1300000,1210000,1300000,0,5302
24223,Florin Sunset Wall Carpet,0,0,352000,304000,328000,10,9302
24224,Tarif Gourd-Shaped Bottle,0,0,1180000,1090000,1170000,0,3123
24225,Tarif Pot,0,0,1470000,1360000,1460000,1,6174
24226,Yisar Pjetyo Amulet,0,0,730000,680000,730000,0,612
24227,Allan Serbin Amulet,0,0,1150000,1050000,1130000,0,1415
24228,Scuffling Letusa Amulet,0,0,810000,750000,810000,0,806
24229,Tarif White Cedar Jewelry Box,0,0,5600000,5200000,5600000,0,8787
24230,Tarif Blue Stone Jewelry Box,0,0,4750000,4390000,4740000,80,9667
24231,Desert Fogan Flower Pot,0,0,3260000,3020000,3260000,0,2386
24232,Desert Fogan Lamp,0,0,8000000,7250000,7800000,113,6554
24233,Arehaza Semicircle Carpet,0,0,3050000,2630000,2840000,83,4914
24234,Arehaza Round Carpet,0,0,3750000,3470000,3750000,20,8281
24235,Over the Rocky Mountain,0,0,5300000,4910000,5300000,0,2475
24236,Arehaza Town Scenery,0,0,5050000,4630000,5000000,0,1992
24237,Areha Palm Forest,0,0,5100000,4720000,5100000,0,2150
24242,Duvencrune Bronk Lamp,0,0,4800000,4410000,4760000,0,979
24243,Duvencrune Crescent Lamp,0,0,8600000,7850000,8450000,0,2049
24610,Cauldron on a Holder,0,0,2810,2620,2620,4294,16295
24619,Bunch of Dried Roses,0,0,75000,69000,74500,14,9588
24620,Tulip Lantern,0,0,150000,138000,149000,4,32291
24621,Bunch of Garlic,0,0,110000,101000,109000,0,4028
24622,Giant Fish Bone Wall Ornament,0,0,46000,42500,45900,0,981
24626,King Clam Wall Ornament,0,0,115000,107000,115000,0,1385
24634,Ancient Slate Ornament,1,0,10300000,8950000,9650000,80,13220
24801,Single Display Stand,0,0,2810,2620,2620,3570,31333
24823,Vase,0,0,2810,2620,2620,57,36132
24829,Red Rose Vase,0,0,92000,80000,86000,49,17744
24830,Yellow Tulip Pot,0,0,110000,101000,109000,8,11439
24831,Sunflower Vase,0,0,150000,139000,150000,0,6908
24832,Strawberry Basket,0,0,75000,69500,75000,2,8875
24833,Olive Tree Pot,0,0,200000,181000,195000,30,7676
24834,Oddly Shaped Pumpkin,0,0,5900,5500,5500,104,7584
24835,Pickled Onion,0,0,4780,4450,4450,704,13327
24836,Giant Fish Bone,2,0,5600,5250,5250,3353,14692
24837,Bronze Goblet,1,0,35200,32500,35100,1,3659
24839,King Clam,1,0,26200,24300,26200,0,4008
24840,Turban Shell,1,0,1850,1730,1730,394,26185
24841,Ancient Kamel Statue,1,0,1750000,1510000,1630000,216,48645
24847,Duvencrune Three Wood Display Stand,2,0,4170000,3860000,4170000,0,1570
24848,Duvencrune Beam Stand,2,0,2780000,2580000,2780000,0,122
24849,Duvencrune Multipurpose Toolbox,2,0,4000000,3700000,4000000,0,1426
24850,Duvencrune Fabric Holder,2,0,6000000,5500000,5900000,0,2355
24851,Duvencrune Decoration Holder,2,0,3200000,2960000,3200000,0,1188
24852,Duvencrune Rhomboid Holder,2,0,3200000,2960000,3200000,0,396
24853,Duvencrune Small Thuja Bookshelf,2,0,5400000,5000000,5400000,57,2650
24854,Duvencrune Large Thuja Bookshelf,2,0,6400000,5550000,6000000,100,3373
24855,Duvencrune Fragrant Bedside Table,2,0,3240000,3000000,3240000,0,569
24856,Duvencrune Hardwood Bedside Table,2,0,3220000,2980000,3220000,0,529
24857,Duvencrune Lamp Bedside Table,2,0,3240000,2970000,3210000,0,1706
24858,Duvencrune Leaf Bedside Table,2,0,3760000,3480000,3760000,0,320
24859,Duvencrune Giant Wood Wardrobe,2,0,4020000,3720000,4020000,0,847
24860,Duvencrune Target Dining Table,2,0,3220000,2980000,3220000,0,533
24861,Duvencrune Wooden Dining Table,2,0,3220000,2980000,3220000,0,413
24862,Kamasylvian Lemoria Drawers,2,0,4230000,3650000,3940000,8,3026
24863,Kamasylvian Grace Bedside Table,2,0,4240000,3660000,3950000,0,3730
24864,Kamasylvian Clock Stand,2,0,4090000,3790000,4090000,0,302
24865,Kamasylvian Patterned Bedside Table,2,0,5850000,5450000,5850000,0,474
24866,Kamasylvian Webbed Bedside Table,2,0,6450000,6000000,6450000,0,360
24867,Kamasylvian Carved Bedside Table,2,0,4280000,3960000,4280000,0,189
24868,Kamasylvian Grove Partition,2,0,4320000,3960000,4280000,57,19830
24869,Kamasylvian Old Moon Round Table,2,0,5250000,4860000,5250000,0,1473
24870,Smooth Kamasylvian Wooden Side Table,2,0,3680000,3400000,3670000,0,624
24871,Kamasylvian Melody Side Table,2,0,3180000,2950000,3180000,0,1377
24872,Kamasylvian Compact Wine Jar,2,0,4340000,4020000,4340000,101,1576
24873,Kamasylvian Basic Wine Jar,2,0,3020000,2790000,3010000,0,863
24874,Kamasylvian Wine Jar,2,0,2740000,2540000,2740000,0,2329
24875,Kamasylvian Single Tiered Wine Rack,2,0,5100000,4680000,5050000,99,1323
24876,Kamasylvian Two-Tiered Wine Rack,2,0,4050000,3750000,4050000,0,1653
24877,Kamasylvian Multi-Tiered Wine Rack,2,0,4200000,3800000,4100000,8,3922
25002,Caged Owl,1,0,50000,46300,50000,0,9431
2501,Bookshelf with Knowledge on Beast Monsters (Balenos),3,0,233000,216000,233000,0,33
2502,Bookshelf with Knowledge on Imps (Balenos),3,0,200000,185000,199000,0,309
2503,Bookshelf with Knowledge on Goblins,3,0,200000,185000,200000,0,208
2504,Bookshelf with Knowledge on the Exiles of Mediah,3,0,173000,160000,172000,0,51
2505,Bookshelf with Knowledge on Beast Monsters (Serendia),3,0,233000,215000,232000,0,17
2506,Bookshelf with Knowledge on Plant Monsters (Serendia),3,0,233000,215000,232000,0,30
2507,Bookshelf with Knowledge on Insect Monsters (Serendia),3,0,233000,214000,231000,0,19
2508,Bookshelf with Knowledge on Bandits,3,0,200000,185000,200000,0,16
2509,Bookshelf with Knowledge on Imps (Serendia),3,0,200000,185000,199000,0,27
2510,Bookshelf with Knowledge on Fogans,3,0,240000,221000,238000,0,85
2511,Bookshelf with Knowledge on Nagas,3,0,240000,222000,240000,0,81
2512,Bookshelf with Knowledge on Red Orcs,3,0,240000,222000,240000,0,68
2513,Bookshelf with Knowledge on the Al Rhundi Rebels,3,0,173000,161000,173000,0,52
2514,Bookshelf with Knowledge on Cultists,3,0,173000,160000,172000,0,23
2515,Bookshelf with Knowledge on the Followers of Kzarka,3,0,233000,216000,233000,0,72
2516,Bookshelf with Knowledge on Beast Monsters (Calpheon),3,0,200000,185000,200000,0,8
2517,Bookshelf with Knowledge on Plant Monsters (Calpheon),3,0,200000,185000,199000,0,14
2518,Bookshelf with Knowledge on Khurutos,3,0,173000,161000,173000,0,28
2519,Bookshelf with Knowledge on Monsters of the Quint Hill,3,0,242000,223000,241000,0,14
2520,Bookshelf with the Knowledge about Monsters at Marni's House,3,0,173000,160000,172000,0,43
2521,Bookshelf with Knowledge on Saunils,3,0,242000,224000,242000,0,32
2522,Bookshelf with Knowledge on Monsters of the Mansha Forest,3,0,200000,185000,200000,0,366
2523,Bookshelf with Knowledge on Rhutums,3,0,240000,221000,238000,0,56
2524,Bookshelf with Knowledge on Monsters of Lake Kaia,3,0,173000,160000,172000,0,48
2525,Bookshelf with Knowledge on Monsters of Hexe Sanctuary,3,0,300000,278000,300000,0,181
2526,Bookshelf with Knowledge on Monsters of the Ruins,3,0,200000,185000,199000,0,34
2527,Bookshelf with Knowledge on the Secret Societies,3,0,173000,159000,171000,0,9
2528,Bookshelf with Knowledge on Harpies,3,0,200000,185000,199000,0,125
2529,Bookshelf with Knowledge on Giants,3,0,200000,185000,199000,0,54
2530,Bookshelf with Knowledge on Creatures of Calpheon,3,0,200000,185000,199000,0,9
2531,Bookshelf with Knowledge on Monsters of the Quarry,3,0,200000,184000,198000,0,46
2532,Bookshelf with Knowledge on Monsters of the Refugee Camp,3,0,200000,185000,200000,0,114
2533,Bookshelf with knowledge on the Plains (Kamasylvia),3,0,400000,369000,398000,0,2362
2534,Falasi's Bookshelf with Knowledge on Sailing,3,0,875000,805000,865000,1,1783
2535,Falasi's Bookshelf with Knowledge on Excavation,3,0,1920000,1780000,1920000,0,4018
2536,Falasi's Bookshelf with Knowledge on Hunting,3,0,1250000,1150000,1240000,0,763
25620,Cotton Drapeless Curtain,0,0,715000,665000,715000,2,20111
25621,Fleece Drapeless Curtain,0,0,765000,710000,765000,1,8272
25622,Silk Drapeless Curtain,0,0,905000,785000,845000,59,17134
25623,Cotton Tab Drapeless Curtain,0,0,700000,650000,700000,7,56946
25624,Fleece Tab Drapeless Curtain,0,0,725000,625000,675000,2,21911
25625,Silk Tab Drapeless Curtain,0,0,960000,830000,895000,5,60783
26026,[Mystic] Grolia Hat,4,0,12600000,11000000,11800000,0,3
26027,[Mystic] Trilby Hat,4,0,20200000,17400000,18800000,0,27
26028,[Mystic] Dhyana Helmet,4,0,36300000,33600000,36300000,0,229
26029,[Mystic] Dhyana Armor,4,0,116000000,108000000,116000000,0,170
26030,[Mystic] Dhyana Gloves,4,0,29100000,27000000,29100000,0,188
26031,[Mystic] Dhyana Gauntlet,4,0,54500000,50500000,54500000,0,182
26032,[Mystic] Dhyana Vambrace,4,0,32700000,30200000,32600000,0,168
26033,[Mystic] Dhyana Classic Set,4,0,269000000,249000000,269000000,0,845
26034,[Mystic] Karlstein Hat,4,0,36300000,33600000,36300000,0,33
26035,[Mystic] Karlstein Armor,4,0,116000000,107000000,115000000,0,17
26036,[Mystic] Karlstein Shoes,4,0,29100000,26800000,28900000,0,26
26037,[Mystic] Karlstein Gauntlet,4,0,54500000,50500000,54500000,0,17
26038,[Mystic] Karlstein Vambrace,4,0,32700000,29600000,32000000,0,14
26039,[Mystic] Karlstein Classic Set,4,0,269000000,249000000,269000000,0,401
26040,[Mystic] Lahr Arcien Helmet,4,0,36300000,33600000,36300000,0,9
26041,[Mystic] Lahr Arcien Armor,4,0,116000000,108000000,116000000,0,10
26042,[Mystic] Lahr Arcien Shoes,4,0,29100000,27000000,29100000,0,7
26043,[Mystic] Lahr Arcien Gauntlet,4,0,54500000,50500000,54500000,0,7
26044,[Mystic] Lahr Arcien Vambrace,4,0,32700000,30100000,32500000,0,8
26045,[Mystic] Lahr Arcien Classic Set,4,0,269000000,249000000,269000000,0,32
26046,[Mystic] Banha Helmet,4,0,36300000,33600000,36300000,0,370
26047,[Mystic] Banha Armor,4,0,87500000,81000000,87500000,0,276
26048,[Mystic] Banha Gloves,4,0,29100000,27000000,29100000,0,243
26049,[Mystic] Banha Shoes,4,0,29100000,27000000,29100000,0,245
26050,[Mystic] Banha Gauntlet,4,0,54500000,50500000,54500000,0,278
26051,[Mystic] Banha Vambrace,4,0,32700000,30300000,32700000,0,244
26052,[Mystic] Banha Cestus,4,0,65500000,61000000,65500000,0,264
26053,[Mystic] Banha Classic Set,4,0,269000000,249000000,269000000,0,52
26054,[Mystic] Banha Premium Set,4,0,335000000,310000000,335000000,0,16337
26075,[Mystic] Kibelius Helmet,4,0,36300000,33600000,36300000,0,218
26076,[Mystic] Kibelius Divinus Armor,4,0,116000000,108000000,116000000,0,19
26077,[Mystic] Kibelius Armor,4,0,116000000,108000000,116000000,0,64
26078,[Mystic] Kibelius Shoes,4,0,29100000,27000000,29100000,0,152
26079,[Mystic] Kibelius Gauntlet,4,0,54500000,50500000,54500000,0,120
26080,[Mystic] Kibelius Vambrace,4,0,32700000,30300000,32700000,0,104
26081,[Mystic] Kibelius Cestus,4,0,65500000,61000000,65500000,0,873
26082,[Mystic] Kibelius Divinus Classic Set,4,0,269000000,249000000,269000000,0,235
26083,[Mystic] Kibelius Classic Set,4,0,269000000,249000000,269000000,0,813
26097,[Mystic] Gloomy Fox Headdress,4,0,36300000,33400000,36100000,0,8
26098,[Mystic] Gloomy Fox Clothes,4,0,145000000,132000000,142000000,0,22
26099,[Mystic] Gloomy Fox Outfit Set,4,0,182000000,168000000,181000000,0,53
26100,[Mystic] Puff Mini Helmet,4,0,36300000,33600000,36300000,0,32
26101,[Mystic] Puff Mini Armor,4,0,87500000,80500000,87000000,0,23
26102,[Mystic] Puff Mini Gloves,4,0,29100000,26800000,28900000,0,15
26103,[Mystic] Puff Mini Shoes,4,0,29100000,26800000,28900000,0,20
26104,[Mystic] Puff Mini Gauntlet,4,0,54500000,50500000,54500000,0,17
26105,[Mystic] Puff Mini Vambrace,4,0,32700000,30300000,32700000,0,12
26106,[Mystic] Puff Mini Classic Set,4,0,269000000,249000000,269000000,0,233
26107,[Mystic] Cavaro Helmet,4,0,36300000,33200000,35800000,0,21
26108,[Mystic] Cavaro Armor,4,0,87500000,81000000,87500000,0,8
26109,[Mystic] Cavaro Gloves,4,0,29100000,26600000,28700000,0,5
26110,[Mystic] Cavaro Shoes,4,0,29100000,26600000,28700000,0,15
26111,[Mystic] Cavaro Gauntlet,4,0,54500000,50500000,54500000,0,6
26112,[Mystic] Cavaro Vambrace,4,0,32700000,29600000,31900000,0,9
26113,[Mystic] Cavaro Classic Set,4,0,269000000,249000000,269000000,0,193
2702,Heidelian Handcrafted Bed,1,0,5600000,4860000,5250000,0,38618
2704,Velian Handcrafted Bed,1,0,2210000,2050000,2210000,0,6441
2706,Calpheon Handcrafted Bed,1,0,2900000,2660000,2870000,0,27257
2708,Mediahn Handcrafted Bed,1,0,3300000,3010000,3250000,0,10973
2710,Valencian Handcrafted Bed,1,0,3770000,3490000,3770000,0,8005
2814,Xian Workshop Chandelier (White),1,0,1400000,1290000,1390000,0,1281
2846,Duvencrune Sunset Chandelier,1,0,11700000,10100000,10900000,60,18243
28503,[Warrior] Heidel Masquerade Phantom Mask,4,0,23300000,20100000,21700000,0,11
28504,[Warrior] Heidel Masquerade Suit,4,0,92000000,80000000,86000000,0,1
28505,[Warrior] Heidel Masquerade Outfit Set,4,0,116000000,100000000,108000000,0,24
28506,[Warrior] Doomsday Helmet,4,0,36300000,33600000,36300000,0,187
28507,[Warrior] Doomsday Armor,4,0,145000000,135000000,145000000,0,157
28508,[Warrior] Doomsday Longsword,4,0,54500000,50500000,54500000,0,133
28509,[Warrior] Doomsday Shield,4,0,32700000,30300000,32700000,0,157
28510,[Warrior] Doomsday Great Sword,4,0,65500000,61000000,65500000,0,211
28511,[Warrior] Doomsday Classic Set,4,0,269000000,249000000,269000000,0,110
28512,[Warrior] Doomsday Premium Set,4,0,335000000,310000000,335000000,0,7985
28514,[Warrior] Anemos Helmet,4,0,29700000,25700000,27700000,0,13
28515,[Warrior] Anemos Armor,4,0,119000000,103000000,111000000,0,12
28516,[Warrior] Anemos Outfit Set,4,0,152000000,132000000,142000000,0,66
28517,[Warrior] Grotevant Helmet,4,0,36300000,33600000,36300000,0,65
28518,[Warrior] Grotevant Armor,4,0,145000000,135000000,145000000,0,38
28519,[Warrior] Grotevant Longsword,4,0,54500000,50500000,54500000,0,54
28520,[Warrior] Grotevant Shield,4,0,32700000,30300000,32700000,0,55
28521,[Warrior] Grotevant Great Sword,4,0,65500000,61000000,65500000,0,55
28522,[Warrior] Grotevant Classic Set,4,0,269000000,249000000,269000000,0,20
28523,[Warrior] Grotevant Premium Set,4,0,335000000,310000000,335000000,0,1522
28528,[Warrior] Sedic Bandana,4,0,36300000,31900000,34400000,0,2
28626,[Ranger] Eternal Snow Helmet,4,0,36300000,33600000,36300000,0,21
28627,[Ranger] Eternal Snow Armor,4,0,87500000,80500000,87000000,0,18
28628,[Ranger] Eternal Snow Gloves,4,0,29100000,26900000,29000000,0,19
28629,[Ranger] Eternal Snow Shoes,4,0,29100000,26900000,29000000,0,18
28630,[Ranger] Eternal Snow Longbow,4,0,54500000,50500000,54500000,0,21
28631,[Ranger] Eternal Snow Dagger,4,0,32700000,30300000,32700000,0,9
28632,[Ranger] Eternal Snow Kamasylven Sword,4,0,65500000,60000000,64500000,0,10
28633,[Ranger] Eternal Snow Classic Set,4,0,269000000,247000000,267000000,0,6
28634,[Ranger] Eternal Snow Premium Set,4,0,335000000,310000000,335000000,0,895
28637,[Ranger] Stella Helmet,4,0,36300000,33600000,36300000,0,145
28638,[Ranger] Stella Armor,4,0,116000000,108000000,116000000,0,82
28639,[Ranger] Stella Shoes,4,0,29100000,27000000,29100000,0,104
28640,[Ranger] Stella Kamasylven Sword,4,0,65500000,61000000,65500000,0,118
28641,[Ranger] Stella Longbow,4,0,54500000,50500000,54500000,0,119
28642,[Ranger] Stella Dagger,4,0,32700000,30300000,32700000,0,110
28643,[Ranger] Stella Classic Set,4,0,269000000,249000000,269000000,0,38
28644,[Ranger] Stella Premium Set,4,0,335000000,310000000,335000000,0,4941
28649,[Ranger] Heidel Masquerade Phantom Mask,4,0,18000000,15600000,16800000,0,15
28650,[Ranger] Heidel Masquerade Dress,4,0,72500000,62500000,67500000,0,3
28651,[Ranger] Heidel Masquerade Outfit Set,4,0,90000000,78000000,84000000,0,30
28652,[Ranger] Anemos Helmet,4,0,36300000,33600000,36300000,0,17
28653,[Ranger] Anemos Armor,4,0,145000000,135000000,145000000,0,5
28654,[Ranger] Anemos Outfit Set,4,0,182000000,169000000,182000000,0,62
28655,[Ranger] Marod Star Helmet,4,0,36300000,33600000,36300000,0,49
28656,[Ranger] Marod Star Armor,4,0,116000000,108000000,116000000,0,16
28657,[Ranger] Marod Star Gloves,4,0,29100000,27000000,29100000,0,16
28658,[Ranger] Marod Star Longbow,4,0,54500000,50000000,54000000,0,38
28659,[Ranger] Marod Star Dagger,4,0,32700000,30300000,32700000,0,43
28660,[Ranger] Marod Star Kamasylven Sword,4,0,65500000,61000000,65500000,0,49
28661,[Ranger] Marod Star Classic Set,4,0,269000000,249000000,269000000,0,13
28662,[Ranger] Marod Star Premium Set,4,0,335000000,310000000,335000000,0,1806
28664,[Ranger] Terrminé Helmet,4,0,36300000,33500000,36200000,0,16
28666,[Ranger] Terrminé Outfit Set,4,0,182000000,169000000,182000000,0,29
28667,[Ranger] Audria Hat,4,0,36300000,33600000,36300000,0,32
28668,[Ranger] Audria Clothes,4,0,87500000,81000000,87500000,0,22
28669,[Ranger] Audria Gloves,4,0,29100000,27000000,29100000,0,19
28670,[Ranger] Audria Shoes,4,0,29100000,27000000,29100000,0,20
28671,[Ranger] Audria Outfit Set,4,0,182000000,169000000,182000000,0,157
28672,[Ranger] Aromatica Bandana,4,0,36300000,32800000,35400000,0,2
28674,[Ranger] Aromatica Outfit Set,4,0,182000000,169000000,182000000,0,6
28751,[Sorceress] New Year Hanbok Hat,4,0,18800000,16200000,17500000,0,6
28752,[Sorceress] New Year Hanbok Clothes,4,0,60000000,52000000,56000000,0,5
28753,[Sorceress] New Year Hanbok Shoes,4,0,15000000,13000000,14000000,0,4
28754,[Sorceress] Lucien Blanc Helmet,4,0,36300000,33600000,36300000,0,167
28755,[Sorceress] Lucien Blanc Armor,4,0,116000000,108000000,116000000,0,93
28757,[Sorceress] Lucien Blanc Shoes,4,0,29100000,27000000,29100000,0,123
28758,[Sorceress] Lucien Blanc Amulet,4,0,54500000,50500000,54500000,0,101
28759,[Sorceress] Lucien Blanc Talisman,4,0,32700000,30300000,32700000,0,113
28760,[Sorceress] Lucien Blanc Scythe,4,0,65500000,61000000,65500000,0,146
28761,[Sorceress] Lucien Blanc Classic Set,4,0,269000000,249000000,269000000,0,44
28762,[Sorceress] Lucien Blanc Premium Set,4,0,335000000,310000000,335000000,0,2944
28765,[Sorceress] Pila Fe Outlaw Hat,4,0,36000000,31000000,33500000,0,20
28766,[Sorceress] Pila Fe Outlaw Clothes,4,0,116000000,100000000,108000000,0,20
28767,[Sorceress] Pila Fe Outlaw Shoes,4,0,28700000,24700000,26700000,0,16
28771,[Sorceress] Heidel Masquerade Phantom Mask,4,0,28700000,24700000,26700000,0,19
28772,[Sorceress] Heidel Masquerade Dress,4,0,115000000,99000000,107000000,0,4
28773,[Sorceress] Heidel Masquerade Outfit Set,4,0,144000000,124000000,134000000,0,55
28774,[Sorceress] Anemos Helmet,4,0,36300000,32600000,35200000,0,30
28775,[Sorceress] Anemos Armor,4,0,145000000,131000000,141000000,0,13
28776,[Sorceress] Anemos Outfit Set,4,0,182000000,163000000,176000000,0,73
28777,[Sorceress] Khilath Helmet,4,0,36300000,33600000,36300000,0,77
28778,[Sorceress] Khilath Armor,4,0,145000000,135000000,145000000,0,22
28779,[Sorceress] Khilath Amulet,4,0,54500000,50500000,54500000,0,40
28780,[Sorceress] Khilath Talisman,4,0,32700000,30300000,32700000,0,40
28781,[Sorceress] Khilath Scythe,4,0,65500000,61000000,65500000,0,51
28782,[Sorceress] Khilath Classic Set,4,0,269000000,249000000,269000000,0,17
28783,[Sorceress] Khilath Premium Set,4,0,335000000,310000000,335000000,0,1034
28785,[Sorceress] Terrminé Helmet,4,0,36300000,32100000,34700000,0,19
28786,[Sorceress] Terrminé Armor,4,0,145000000,132000000,142000000,0,1
28787,[Sorceress] Terrminé Outfit Set,4,0,182000000,164000000,177000000,0,27
28788,[Sorceress] Aromatica Bandana,4,0,33100000,28500000,30800000,0,4
28789,[Sorceress] Aromatica Clothes,4,0,132000000,114000000,123000000,0,2
28790,[Sorceress] Aromatica Outfit Set,4,0,165000000,143000000,154000000,0,4
28879,[Berserker] Heidel Masquerade Phantom Mask,4,0,34900000,30100000,32500000,0,7
28881,[Berserker] Heidel Masquerade Outfit Set,4,0,181000000,157000000,169000000,0,11
28882,[Berserker] Gladiator Helmet,4,0,36300000,33600000,36300000,0,21
28883,[Berserker] Gladiator Armor,4,0,116000000,108000000,116000000,0,18
28884,[Berserker] Gladiator Shoes,4,0,29100000,27000000,29100000,0,31
28885,[Berserker] Gladiator Axe,4,0,54500000,50500000,54500000,0,16
28886,[Berserker] Gladiator Ornamental Knot,4,0,32700000,30300000,32700000,0,12
28887,[Berserker] Gladiator Iron Buster,4,0,65500000,61000000,65500000,0,14
28888,[Berserker] Gladiator Classic Set,4,0,269000000,249000000,269000000,0,6
28889,[Berserker] Gladiator Premium Set,4,0,335000000,310000000,335000000,0,625
28891,[Berserker] Anemos Helmet,4,0,14900000,12900000,13900000,0,2
28892,[Berserker] Anemos Armor,4,0,59000000,51000000,55000000,0,6
28893,[Berserker] Anemos Outfit Set,4,0,73500000,63500000,68500000,0,36
28894,[Berserker] Deathrone Helmet,4,0,36300000,33600000,36300000,0,12
28895,[Berserker] Deathrone Armor,4,0,116000000,108000000,116000000,0,4
28896,[Berserker] Deathrone Shoes,4,0,29100000,27000000,29100000,0,7
28897,[Berserker] Deathrone Axe,4,0,54500000,50500000,54500000,0,8
28898,[Berserker] Deathrone Ornamental Knot,4,0,32700000,30100000,32500000,0,3
28899,[Berserker] Deathrone Iron Buster,4,0,65500000,61000000,65500000,0,10
28900,[Berserker] Deathrone Classic Set,4,0,269000000,247000000,267000000,0,7
28901,[Berserker] Deathrone Premium Set,4,0,335000000,310000000,335000000,0,822
29001,[Tamer] Blushing Maiden Helmet,4,0,36300000,33500000,36200000,0,42
29002,[Tamer] Blushing Maiden Armor,4,0,87500000,81000000,87500000,0,23
29003,[Tamer] Blushing Maiden Gloves,4,0,29100000,26800000,28900000,0,26
29004,[Tamer] Blushing Maiden Shoes,4,0,29100000,26900000,29000000,0,25
29005,[Tamer] Blushing Maiden Shortsword,4,0,54500000,50500000,54500000,0,25
29006,[Tamer] Blushing Maiden Trinket,4,0,32700000,30100000,32500000,0,25
29007,[Tamer] Blushing Maiden Celestial Bo Staff,4,0,65500000,61000000,65500000,0,25
29008,[Tamer] Blushing Maiden Classic Set,4,0,269000000,249000000,269000000,0,15
29009,[Tamer] Blushing Maiden Premium Set,4,0,335000000,310000000,335000000,0,572
29011,[Tamer] Eternal Snow Helmet,4,0,36300000,33600000,36300000,0,12
29012,[Tamer] Eternal Snow Armor,4,0,87500000,80500000,87000000,0,14
29013,[Tamer] Eternal Snow Gloves,4,0,29100000,27000000,29100000,0,11
29014,[Tamer] Eternal Snow Shoes,4,0,29100000,27000000,29100000,0,15
29015,[Tamer] Eternal Snow Shortsword,4,0,54500000,50500000,54500000,0,10
29016,[Tamer] Eternal Snow Trinket,4,0,32700000,30300000,32700000,0,6
29017,[Tamer] Eternal Snow Celestial Bo Staff,4,0,65500000,61000000,65500000,0,11
29018,[Tamer] Eternal Snow Classic Set,4,0,269000000,249000000,269000000,0,5
29019,[Tamer] Eternal Snow Premium Set,4,0,335000000,310000000,335000000,0,535
29022,[Tamer] Night Cat Helmet,4,0,36300000,33600000,36300000,0,76
29023,[Tamer] Night Cat Armor,4,0,145000000,135000000,145000000,0,58
29024,[Tamer] Night Cat Celestial Bo Staff,4,0,65500000,61000000,65500000,0,67
29025,[Tamer] Night Cat Shortsword,4,0,54500000,50500000,54500000,0,54
29026,[Tamer] Night Cat Trinket,4,0,32700000,30300000,32700000,0,49
29027,[Tamer] Night Cat Classic Set,4,0,269000000,249000000,269000000,0,21
29028,[Tamer] Night Cat Premium Set,4,0,335000000,310000000,335000000,0,1605
29033,[Tamer] Heidel Masquerade Phantom Mask,4,0,30200000,26000000,28100000,0,9
29034,[Tamer] Heidel Masquerade Dress,4,0,119000000,103000000,111000000,0,4
29035,[Tamer] Heidel Masquerade Outfit Set,4,0,150000000,130000000,140000000,0,16
29036,[Tamer] Anemos Helmet,4,0,24000000,20800000,22400000,0,11
29037,[Tamer] Anemos Armor,4,0,96000000,83000000,89500000,0,3
